COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
CO002,2014-03-24T00:00:00,19.95,11.66054,2.804,94.6,65.66458,38.47,18.36477,0,0,31.15,6.734292,,25070,9300,40390,11580,3,24,24,24,24,24,24,24,24,1,0,420,0,0,21.84,15.81458,10.41
CO002,2014-03-25T00:00:00,18.8,12.31425,5.448,93.9,68.28335,43.83,17.73116,0.2,60,38.6,12.01725,,10,140,72490,10760,3,24,24,24,23,24,24,24,24,1,0,180,0,0,20.46,15.39833,10.84
CO002,2014-03-26T00:00:00,17.91,11.44575,5.986,78.03,53.22625,29.23,22.91858,1.1,60,32.28,10.21579,,410,410,66930,18610,3,24,24,24,24,24,24,24,24,1,0,120,0,0,20.84,14.71583,9.41
CO002,2014-03-27T00:00:00,16.33,9.933084,2.709,89.4,61.45834,37.16,20.40916,0,0,23.99,5.675209,,12800,6360,57080,10090,3,24,24,24,24,24,24,24,24,1,0,420,0,0,19.75,14.32667,9.33
CO002,2014-03-28T00:00:00,17.37,10.78788,5.312,79.85,64.89333,41.19,18.28555,0,0,30.27,8.51425,,26380,13670,37390,8950,3,24,24,24,24,24,24,24,24,1,0,480,0,0,20.75,14.70458,10.05
CO002,2014-03-29T00:00:00,10.96,9.556249,8.72,98.1,89.16998,71.17,4.544838,0.5,180,25.44,7.367291,,10200,6410,65650,4140,3,24,24,24,24,24,24,24,24,1,0,0,0,0,14.06,12.70042,11.54
CO002,2014-03-30T00:00:00,17.3,12.04579,7.58,100,82.17001,49.06,17.1436,0.4,120,22.69,4.553833,,17800,14450,50310,3830,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.91,14.38292,10.56
CO002,2014-03-31T00:00:00,22.89,15.89208,10.39,99.6,62.85459,33.52,22.16306,0.1,60,32.85,7.344333,,28590,16790,38790,2170,3,24,24,24,24,24,24,24,24,1,0,0,0,0,24.57,17.785,13.06
CO002,2014-04-01T00:00:00,24.18,16.37792,9.34,82.3,54.8825,26.9,16.04324,0,0,30.94,6.746291,,23540,18790,36870,7130,3,24,24,24,24,24,24,24,24,1,0,0,0,0,22.78,17.92458,14.04
CO002,2014-04-02T00:00:00,14.5,12.26208,10.32,100,90.46874,62.82,6.79873,16.7,900,24.63,4.806375,,8020,19500,50970,7880,3,24,24,24,24,24,24,24,24,1,0,0,0,0,17.1,15.50459,13.85
CO002,2014-04-03T00:00:00,15.16,11.50542,8.79,100,91.07791,74,13.79365,4,420,25.33,10.97683,,0,160,84690,1550,3,24,24,24,24,24,24,24,24,1,0,0,0,0,16.32,13.78,11.67
CO002,2014-04-04T00:00:00,17.45,12.37117,6.558,100,81.70957,60.49,19.24316,0.1,60,23.74,10.01996,,20,470,84160,1750,3,24,24,24,24,24,24,24,24,1,0,0,0,0,18.18,13.5375,9.62
CO002,2014-04-05T00:00:00,19.58,14.39833,11.5,100,92.07125,77.56,8.917977,0.3,180,13.94,3.271417,,11700,11490,50720,12420,3,24,24,24,24,24,24,24,24,1,0,0,0,0,18.59,15.14458,13.1
CO002,2014-04-06T00:00:00,27.89,17.47917,9.57,100,76.28374,32.48,24.41687,0.3,180,15.52,3.07025,,37620,18400,21650,8330,1,24,24,24,24,24,24,24,24,1,0,0,0,0,24.71,17.97875,12.85
CO002,2014-04-07T00:00:00,29.11,19.41458,9.81,100,67.46165,34.28,25.16141,0.1,60,15.7,3.389542,,24920,21180,27700,12430,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.56,19.54584,13.79
CO002,2014-04-08T00:00:00,31.11,20.02625,10.19,99.4,61.41833,23.55,25.31664,0,0,14.89,2.761541,,34790,18780,19860,12830,1,24,24,24,24,24,24,24,24,1,0,0,95,0,27.86,20.66084,14.81
CO002,2014-04-09T00:00:00,28.18,19.11458,10.23,95.3,62.49043,33.89,19.7237,0,0,17.08,3.593292,,15970,18520,37330,14440,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.17,20.55251,15.36
CO002,2014-04-10T00:00:00,30.69,21.37959,12.26,89.3,51.85875,22.14,21.49974,0,0,22.01,4.922333,,20880,20620,32050,12790,3,24,24,24,24,24,24,24,24,1,0,0,30,0,27.93,21.4225,15.93
CO002,2014-04-11T00:00:00,28.55,21.61166,15.46,74.39,51.89417,30.84,23.15166,0,0,34.82,8.230792,,15100,10150,51530,9530,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.71,22.71,18.27
CO002,2014-04-12T00:00:00,23.3,17.15958,13.51,95.6,80.14166,55.36,15.99346,0,0,26.57,9.269876,,1060,500,80210,4630,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.01,20.64375,17.99
CO002,2014-04-13T00:00:00,28.09,19.76541,12.86,97.1,65.01833,28.97,24.80728,0,0,25.44,5.233292,,31300,10990,32200,11860,3,24,24,24,24,24,24,24,24,1,0,0,0,0,29.92,22.6725,17.4
CO002,2014-04-14T00:00:00,26.12,18.98708,11.45,89.4,58.6225,27.72,15.0538,0,0,12.31,3.428875,,35140,19270,18680,12970,1,24,24,24,24,24,24,24,24,1,0,0,0,0,25.13,21.48917,17.54
CO002,2014-04-15T00:00:00,25.26,17.19708,9.58,93.7,64.97376,33.31,17.15288,0,0,19.12,3.601708,,16480,16780,36940,12530,3,24,24,24,24,24,24,24,24,1,0,0,0,0,25.78,20.23917,15.99
CO002,2014-04-16T00:00:00,29.07,19.33833,10.6,97.7,65.54,30.2,24.69886,0,0,21.2,4.096667,,19790,14910,34970,16630,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.16,22.58959,15.89
CO002,2014-04-17T00:00:00,32.6,22.09875,11.68,94.5,55.59875,18.52,26.32634,0,0,18.45,4.31,,19690,18290,33660,14530,3,24,24,24,24,24,24,24,24,1,0,0,320,0,33.25,24.91625,18.03
CO002,2014-04-18T00:00:00,26.25,19.65,12.22,84.3,65.27583,48.99,26.36812,0,0,26.88,9.649917,,4110,2870,69910,9510,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.08,24.7275,19.42
CO002,2014-04-19T00:00:00,20.97,16.84833,14.21,97.5,82.62667,66,8.053589,0,0,36.69,12.1915,,0,450,85400,550,3,24,24,24,24,24,24,24,24,1,0,0,0,0,23.08,21.15,19.44
CO002,2014-04-20T00:00:00,17.89,13.91875,10.37,100,90.3421,67.5,9.701657,11.7,540,33.06,7.705378,,12560,6350,66450,1020,3,24,24,24,24,24,24,24,24,1,0,0,0,0,21.73,18.35542,16.45
CO002,2014-04-21T00:00:00,17.96,12.95833,10.12,100,93.07208,70.14,15.19281,22.3,600,28.51,9.478999,,3720,4660,63940,13970,3,24,24,24,24,24,24,24,24,1,0,0,0,0,19.48,16.15334,14.45
CO002,2014-04-22T00:00:00,20.36,14.86833,11.03,100,83.57749,58.02,25.0773,0.1,60,21.91,8.037374,,130,1640,76830,7790,3,24,24,24,24,24,24,24,24,1,0,0,0,0,22.78,17.55875,14.36
CO002,2014-04-23T00:00:00,21.5,16.16833,12.45,99.9,78.58959,49.73,22.44765,0,0,21.52,4.293416,,8660,8630,51380,17640,3,24,24,24,24,24,24,24,24,1,0,0,0,0,23.32,18.46292,15.42
CO002,2014-04-24T00:00:00,20.84,15.3275,11.58,99.6,78.8875,37.18,17.74328,0.1,60,36.62,9.876124,,5450,5920,58330,16700,3,24,24,24,24,24,24,24,24,1,0,0,0,0,20.8,17.36625,15.45
CO002,2014-04-25T00:00:00,21.5,14.57288,6.898,93.2,58.19209,24.59,28.15708,0.1,60,26.07,7.386458,,1820,3250,59730,21560,3,24,24,24,24,24,24,24,24,1,0,0,0,0,22.89,17.1625,11.66
CO002,2014-04-26T00:00:00,24.35,16.67666,8.4,93.9,66.02041,45.41,25.90536,0,0,30.02,6.019958,,7970,10150,47580,20670,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.67,19.39583,13.5
CO002,2014-04-27T00:00:00,26.72,18.6475,11.79,94.4,56.98,21.59,28.53728,0,0,21.66,6.605083,,1050,2720,59100,23500,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.06,21.28375,15.32
CO002,2014-04-28T00:00:00,29.33,19.39083,10,90.3,55.20666,24.63,28.74795,0,0,22.33,4.419793,,22020,17410,32170,14690,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.09,22.745,15.88
CO002,2014-04-29T00:00:00,30.44,20.74709,10.36,91.5,53.46709,20.6,28.81615,0,0,20.25,4.304417,,18930,19490,30240,17650,3,24,24,24,24,24,24,24,24,1,0,0,44,0,31.99,24.29083,17.23
CO002,2014-04-30T00:00:00,31.32,21.71542,11.72,83.8,48.74541,22.44,28.92472,0,0,20.18,4.45125,,21780,20470,18320,25730,4,24,24,24,24,24,24,24,24,1,0,0,126,0,33.11,25.40875,18.32
CO002,2014-05-01T00:00:00,30.97,22.10958,12.22,86.9,50.73375,23.61,28.84542,0,0,16.69,4.340041,,22800,17240,34360,11710,3,24,24,24,24,24,24,24,24,1,0,0,173,0,34.08,26.42917,19.48
CO002,2014-05-02T00:00:00,31.79,22.43501,12.64,90,45.34333,17.4,26.53569,0,0,22.65,5.133417,,51300,15950,6130,11740,1,24,24,24,24,24,24,24,24,1,0,0,180,0,32.83,26.3525,20.18
CO002,2014-05-03T00:00:00,28.58,21.35917,14.19,45.27,28.58084,12.98,30.08146,0,0,20.85,5.219542,,49530,29820,5640,1290,1,24,24,24,24,24,24,24,24,1,0,0,0,0,33.21,26.04667,19.61
CO002,2014-05-04T00:00:00,30.67,20.76958,9.59,73.41,40.17958,15.65,29.76143,0,0,14.57,3.85575,,22490,23450,33470,6880,3,24,24,24,24,24,24,24,24,1,0,0,58,0,34.39,26.38167,18.92
CO002,2014-05-05T00:00:00,31.72,21.4,10.36,76.57,43.495,16.22,29.86024,0,0,15.7,4.289375,,16740,20670,36830,12120,3,24,24,24,24,24,22,24,24,1,0,0,240,0,34.79,26.48228,19.78
CO002,2014-05-06T00:00:00,33.11,22.78167,11.31,70.83,37.84083,14.48,29.82397,0,0,25.3,5.809584,,19850,15940,40440,10120,3,24,24,24,24,24,20,24,24,1,0,0,369,0,34.32,26.179,20.49
CO002,2014-05-07T00:00:00,31.89,22.16292,10.53,71.83,43.4675,21.06,25.93082,0,0,19.83,4.153125,,18490,16100,39010,12710,3,24,24,24,24,24,22,24,24,1,0,0,274,0,34.48,26.94409,20.91
CO002,2014-05-08T00:00:00,30.42,23.22333,15.87,75.21,52.78041,30.64,27.77965,0,0,25.05,7.821917,,5380,3560,63400,14060,3,24,24,24,24,24,24,24,24,1,0,0,40,0,34.75,28.30833,22.65
CO002,2014-05-09T00:00:00,33.22,24.20042,15.87,82,53.54833,28.48,26.37233,0,0,23.04,5.19475,,5760,8590,57850,14180,3,24,24,24,24,24,20,24,24,1,0,0,291,0,34.94,27.875,22.86
CO002,2014-05-10T00:00:00,32.94,24.95125,16.93,84.3,53.70041,28.68,26.97378,0,0,20.25,6.25725,,3530,5110,66220,11500,3,24,24,24,24,24,19,24,24,1,0,0,342,0,34.7,28.19053,23.74
CO002,2014-05-11T00:00:00,35.35,26.65458,18.38,76.51,41.80959,13.29,29.13665,0,0,22.69,4.560375,,5080,3460,48680,29030,3,24,24,24,24,24,17,24,24,1,0,0,480,0,34.11,28.43882,24.57
CO002,2014-05-12T00:00:00,34.75,25.01125,13.34,73.6,37.38708,12.93,30.31761,0,0,28.01,6.843626,,20310,17810,42130,6040,3,24,24,24,24,24,17,24,24,1,0,0,501,0,33.96,27.88529,23.49
CO002,2014-05-13T00:00:00,34.61,25.58291,14.16,79.1,37.82959,12.07,30.13334,0,0,23,4.596042,,18210,15480,42140,10390,3,24,24,24,24,24,17,24,24,1,0,0,454,0,34.2,28.19765,23.75
CO002,2014-05-14T00:00:00,32.16,23.78,16.35,82.1,52.5975,31.6,28.50736,0,0,27.66,6.569417,,24120,10490,41780,9870,3,24,24,24,24,24,18,24,24,1,0,0,204,0,34.8,28.75167,24.79
CO002,2014-05-15T00:00:00,32.37,22.5825,13.44,81.3,47.53666,23.02,29.75934,0,0,28.47,7.168251,,26430,13370,42020,4500,3,24,24,24,24,24,18,24,24,1,0,0,206,0,34.46,27.68889,23.48
CO002,2014-05-16T00:00:00,29.79,21.70666,13.3,78.47,40.94374,16.56,30.32577,0,0,31.58,7.964084,,18930,15300,49990,2130,3,24,24,24,24,24,19,24,24,1,0,0,0,0,34.67,27.52684,22.91
CO002,2014-05-17T00:00:00,30.01,21.27667,11.41,71.01,39.83417,17.31,29.53278,0,0,27.27,5.567167,,16670,19840,42350,7450,3,24,24,24,24,24,19,24,24,1,0,0,0,0,34.69,27.27842,22.16
CO002,2014-05-18T00:00:00,28.28,20.97667,13.37,82.5,52.95875,28.8,28.47252,0,0,27.17,8.240582,,2440,4490,71080,8380,3,24,24,24,24,24,20,24,24,1,0,0,0,0,34.33,27.734,22.94
CO002,2014-05-19T00:00:00,27.27,20.40333,13.61,68.19,48.49584,27.39,28.19352,0,0,48.58,13.83483,,3220,3840,75060,4260,3,24,24,24,24,24,24,24,24,1,0,0,0,0,33.74,27.77834,22.69
CO002,2014-05-20T00:00:00,23.54,18.19916,14.56,79.25,56.96001,35.15,22.72857,0,0,29.14,11.65596,,0,1050,84370,980,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.61,25.64709,21.79
CO002,2014-05-21T00:00:00,20.74,16.02125,11.7,98.3,68.19041,42.2,17.3053,4.4,240,44.45,13.51083,,910,3090,81440,960,3,24,24,24,24,24,24,24,24,1,0,0,0,0,23.49,21.13625,18.37
CO002,2014-05-22T00:00:00,22.03,15.87458,10.32,97,64.22876,33,25.64126,0,0,29.88,10.47842,,1130,2120,79980,3170,3,24,24,24,24,24,24,24,24,1,0,0,0,0,26.85,20.84584,15.81
CO002,2014-05-23T00:00:00,23.84,16.67583,9.89,93.3,60.49208,34.27,23.10861,0,0,19.9,5.078001,,5930,4280,51710,24350,3,24,24,24,24,24,24,24,24,1,0,0,0,0,28.22,22.09333,16.59
CO002,2014-05-24T00:00:00,26.42,17.59188,7.546,92.8,52.6675,19.98,31.35664,0,0,28.68,7.625792,,23650,16950,40180,5550,3,24,24,24,24,24,24,24,24,1,0,0,0,0,32.12,23.96667,16.55
CO002,2014-05-25T00:00:00,24.01,18.10333,11.21,81.5,52.16666,31.72,30.86949,0,0,34.01,10.86317,,240,630,73630,11880,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.2,24.75208,18.79
CO002,2014-05-26T00:00:00,26.68,18.96167,10.7,73.16,42.88417,20.67,31.9726,0,0,23.18,6.892124,,3820,3910,70000,8530,3,24,24,24,24,24,24,24,24,1,0,0,0,0,33.46,25.58791,18.34
CO002,2014-05-27T00:00:00,25.85,18.9725,10.16,65.34,43.16833,24.56,28.52305,0,0,33.97,10.32512,,17150,6360,57500,5340,3,24,24,24,24,24,24,24,24,1,0,0,0,0,31.14,25.29708,19.31
CO002,2014-05-28T00:00:00,24.97,18.57625,13.7,86.9,61.41748,32.65,17.91993,0,0,30.16,11.92521,,50,40,79420,6880,3,24,24,24,24,24,24,24,24,1,0,0,0,0,27.9,23.63958,20.52
CO002,2014-05-29T00:00:00,29.06,20.96708,12.49,85.5,51.65292,24.8,31.21611,0,0,23.25,6.435459,,1990,2790,58140,23410,3,24,24,24,24,24,24,24,24,1,0,0,0,0,33.8,25.98875,18.85
CO002,2014-05-30T00:00:00,29.64,22.62333,16.21,76.58,47.79084,23.81,31.71189,0,0,29.14,8.002543,,330,1020,58980,26010,3,24,24,24,24,24,24,24,24,1,0,0,0,0,34.73,27.99833,21.81
CO002,2014-05-31T00:00:00,28.14,20.68,13.03,66.9,48.59999,28.73,24.15851,0,0,24.2,4.934541,,41630,25710,13050,5930,1,24,24,24,24,24,24,24,24,1,0,0,0,0,32.89,27.06042,21.42
CO002,2014-06-01T00:00:00,26.05,20.60333,14.67,79.74,49.30667,29.53,24.42524,0,0,31.22,4.366792,,39500,24300,16760,5800,1,24,24,24,24,24,24,24,24,1,0,0,0,0,32.23,26.93,21.88
CO002,2014-06-02T00:00:00,30.53,21.97584,12.83,87.1,51.58292,26.15,30.93046,0,0,33.41,6.664958,,12120,14120,49730,10360,3,24,24,24,24,24,21,24,24,1,0,0,13,0,34.91,26.93524,20.95
CO002,2014-06-03T00:00:00,31.93,23.84417,14.29,75.6,41.35917,19.95,31.15151,0,0,31.82,9.343832,,7000,5710,65020,8670,3,24,24,24,24,24,20,24,24,1,0,0,334,0,34.85,27.8275,22.61
CO002,2014-06-04T00:00:00,30.45,23.1775,14.19,68.73,45.42166,29.23,31.406,0,0,32.1,10.91188,,2570,2960,70390,10480,3,24,24,24,24,24,21,24,24,1,0,0,58,0,34.76,28.16572,22.84
CO002,2014-06-05T00:00:00,31.31,23.56125,14.33,79.87,49.19249,25.33,28.03463,0,0,26.46,5.448291,,11530,9460,53640,11640,3,24,24,24,24,24,20,24,24,1,0,0,229,0,34.76,28.0135,22.97
CO002,2014-06-06T00:00:00,29.74,23.67667,17.85,71.92,47.11625,34.41,29.32862,0,0,39.48,11.20487,,3480,3980,71390,7520,3,24,24,24,24,24,21,24,24,1,0,0,0,0,34.78,28.80857,24.64
CO002,2014-06-07T00:00:00,28.79,21.87708,16.66,85.6,59.94124,31.45,28.26464,0,0,25.15,9.132833,,4300,4390,72210,5450,3,24,24,24,24,24,20,24,24,1,0,0,0,0,34.81,27.7505,23.89
CO002,2014-06-08T00:00:00,30.25,22.3175,16.85,89.9,59.10083,19.59,27.03079,0,0,28.05,9.296459,,500,2140,78820,4900,3,24,24,24,24,24,21,24,24,1,0,0,20,0,34.88,28.02238,23.96
CO002,2014-06-09T00:00:00,31.41,23.145,14.09,80.5,48.47916,22.08,30.26418,0,0,27.69,8.248292,,5480,3070,71170,6650,3,24,24,24,24,24,19,24,24,1,0,0,266,0,34.42,27.60368,22.7
CO002,2014-06-10T00:00:00,30.02,23.47708,14.97,75.83,47.03791,28.75,20.89289,0,0,20.57,4.965168,,22830,10310,45140,8020,3,24,24,24,24,24,22,24,24,1,0,0,0,0,33.72,28.34182,23.65
CO002,2014-06-11T00:00:00,35.19,26.4575,18.14,83.7,48.47166,18.92,21.17706,0,0,26.53,5.406792,,29940,12700,33310,10270,3,24,24,24,24,24,22,24,24,1,0,0,520,0,34.82,29.09136,24.53
CO002,2014-06-12T00:00:00,37.24,27.82417,17.76,71.79,36.9175,11.19,29.5976,0,0,25.44,4.582959,,27350,17660,32510,8780,3,24,24,24,24,24,16,24,24,1,0,0,596,0,34.24,28.55,24.88
CO002,2014-06-13T00:00:00,37.09,27.33292,17.41,60.96,36.52292,15.81,28.27566,0,0,34.5,4.699333,,21180,17780,36450,10850,3,24,24,24,24,24,15,24,24,1,0,0,568,0,33.9,29.246,25.87
CO002,2014-06-14T00:00:00,39.04,28.89542,18.02,65.08,36.3525,15.46,30.01095,0,0,21.63,5.288082,,20620,19660,38570,7490,3,24,24,24,24,24,14,24,24,1,0,0,739,0,34.42,29.56286,26.35
CO002,2014-06-15T00:00:00,36.02,28.56375,22.62,45.05,24.86375,10.92,31.41611,0,0,20.04,5.857708,,50460,17250,7860,10220,1,24,24,24,24,24,14,24,24,1,0,0,529,0,33.46,30.47857,27.97
CO002,2014-06-16T00:00:00,32.11,25.00167,18.83,85.4,54.74292,31.4,29.8564,0,0,35.7,8.23825,,9250,4980,62740,9330,3,24,24,24,24,24,16,24,24,1,0,0,214,0,34.09,29.95375,26.98
CO002,2014-06-17T00:00:00,31.46,24.6225,18.26,87.3,58.76791,26.53,29.77456,0,0,27.17,9.202666,,90,930,76410,8970,3,24,24,24,24,24,17,24,24,1,0,0,217,0,34.6,29.50471,26.14
CO002,2014-06-18T00:00:00,32.2,25.06625,18.48,87.8,61.26625,32.31,28.11572,0,0,29.71,9.715041,,750,2150,80360,3140,3,24,24,24,24,24,17,24,24,1,0,0,254,0,34.95,29.63765,26.33
CO002,2014-06-19T00:00:00,30.66,23.49834,17.2,86.9,62.86834,38.02,27.0848,0,0,30.52,10.02675,,120,740,78480,7040,3,24,24,24,24,24,19,24,24,1,0,0,42,0,34.91,29.47737,25.62
CO002,2014-06-20T00:00:00,29.16,22.58417,16.72,83.7,57.55375,35.91,28.19203,0,0,30.62,10.152,,6540,3700,69420,6670,3,24,24,24,24,24,18,24,24,1,0,0,0,0,34.2,28.50389,25.13
CO002,2014-06-21T00:00:00,28.85,22.17833,16.42,85,58.06709,31.84,29.81482,0,0,28.51,10.15008,,940,1130,78650,5660,3,24,24,24,24,24,19,24,24,1,0,0,0,0,34.87,28.50316,24.86
CO002,2014-06-22T00:00:00,27.77,21.91208,17.03,86.9,58.77208,32.17,25.35291,0,0,27.24,10.39629,,80,830,82610,2880,3,24,24,24,24,24,22,24,24,1,0,0,0,0,34.18,28.73409,24.62
CO002,2014-06-23T00:00:00,28.79,22.10292,15.25,84.9,57.13,32.56,29.90151,0,0,30.23,9.115083,,1020,2170,71640,11570,3,24,24,24,24,24,20,24,24,1,0,0,0,0,34.98,28.1845,23.47
CO002,2014-06-24T00:00:00,24.9,19.22167,16.12,93.9,74.28709,44.77,19.19895,1.2,180,30.52,10.00587,,20,330,79670,6380,3,24,24,24,24,24,24,24,24,1,0,0,0,0,30.35,26.42416,22.99
CO002,2014-06-25T00:00:00,28.14,21.22583,15.27,98.8,68.94541,38.51,28.35722,0,0,27.94,9.659793,,90,780,82000,3530,3,24,24,24,24,24,24,24,24,1,0,0,0,0,33.9,26.81291,21.4
CO002,2014-06-26T00:00:00,31.21,23.8725,17.68,86.3,56.2779,23.39,29.93321,0,0,23.14,8.39825,,440,2270,79120,4530,3,24,24,24,24,24,19,24,24,1,0,0,247,0,34.76,27.90316,23.58
CO002,2014-06-27T00:00:00,34.17,25.78792,15.54,78.72,45.61084,22.47,31.44515,0,0,23.99,6.373958,,14450,10270,52420,9060,3,24,24,24,24,24,17,24,24,1,0,0,478,0,34.87,28.58647,24.28
CO002,2014-06-28T00:00:00,34.41,27.07916,17.95,67.09,39.69417,20.37,31.8841,0,0,33.16,9.856791,,4590,4320,63830,13660,3,24,24,24,24,24,16,24,24,1,0,0,538,0,34.93,29.29062,25.56
CO002,2014-06-29T00:00:00,32.64,25.50125,18.45,71.76,37.24,12.33,32.43088,0,0,29.14,7.326,,740,1210,60950,23440,3,24,24,24,24,24,16,24,24,1,0,0,364,0,34.92,29.28563,25.89
CO002,2014-06-30T00:00:00,33.19,24.29042,13.75,61.53,32.69208,16.34,32.19296,0,0,31.89,7.277583,,22460,14390,43130,6280,3,24,24,24,24,24,17,24,24,1,0,0,450,0,34.98,28.73882,24.28
CO002,2014-07-01T00:00:00,31.13,23.69666,16.25,71.88,48.58541,29.31,29.55902,0,0,32.32,11.43642,,0,1090,78340,6970,3,24,24,24,24,24,18,24,24,1,0,0,96,0,34.14,28.92333,24.96
CO002,2014-07-02T00:00:00,27.23,22.1975,16.35,83.9,52.96501,30.42,31.86875,0,0,30.52,11.84558,,0,610,83320,2470,3,24,24,24,24,24,19,24,24,1,0,0,0,0,33.97,28.51684,24.4
CO002,2014-07-03T00:00:00,27.61,22.07708,16.49,75.57,52.795,31.83,25.41207,0,0,33.59,9.577458,,160,1480,78280,6480,3,24,24,24,24,24,24,24,24,1,0,0,0,0,34.81,29.10208,24.41
CO002,2014-07-04T00:00:00,32.23,24.28708,15.99,81.2,52.38208,30.47,30.73412,0,0,20.71,6.126043,,2370,2790,64940,16220,3,24,24,24,24,24,17,24,24,1,0,0,355,0,34.74,27.95,23.8
CO002,2014-07-05T00:00:00,34.58,27.0875,17.95,74.21,42.27458,16.84,31.20478,0,0,33.76,9.177417,,14710,9090,54390,8160,3,24,24,24,24,24,15,24,24,1,0,0,538,0,33.72,29.09133,25.75
CO002,2014-07-06T00:00:00,29.34,23.88791,18.88,74.51,54.82542,36.45,25.0349,0,0,35.46,13.72146,,10,190,79180,7010,3,24,24,24,24,24,23,24,24,1,0,0,0,0,34.93,30.27739,26.13
CO002,2014-07-07T00:00:00,32.64,25.21875,19.12,88.7,52.99542,16.69,28.75972,0,0,26.74,8.884832,,690,1800,69510,14340,3,24,24,24,24,24,17,24,24,1,0,0,340,0,34.43,28.58118,25.51
CO002,2014-07-08T00:00:00,36.54,27.01125,15.51,69.36,35.92791,14.01,31.37938,0,0,21.34,4.710709,,26400,12770,41410,5750,3,24,24,24,24,24,15,24,24,1,0,0,578,0,34.91,28.68533,24.83
CO002,2014-07-09T00:00:00,38.13,28.61375,17.75,50.79,31.21,14.31,31.18378,0,0,24.87,6.369501,,20490,15750,43650,6430,3,24,24,24,24,24,14,24,24,1,0,0,703,0,34.52,29.76786,26.35
CO002,2014-07-10T00:00:00,36.44,29.07083,20.79,60.23,39.34792,21.86,30.34036,0,0,25.26,7.119874,,6680,9080,60430,10200,3,24,24,24,24,24,14,24,24,1,0,0,637,0,34.98,31.04786,27.98
CO002,2014-07-11T00:00:00,38.06,29.46333,20.45,70.47,38.74834,12.92,31.35296,0,0,38.84,9.17775,,1600,4110,71580,9070,3,24,24,24,24,24,13,24,24,1,0,0,691,0,34.86,30.91,28.11
CO002,2014-07-12T00:00:00,36.85,28.08833,17.24,72.36,39.08667,15.88,31.13877,0,0,34.15,10.18475,,7460,9770,66480,2690,3,24,24,24,24,24,15,24,24,1,0,0,612,0,34.98,30.98667,27.5
CO002,2014-07-13T00:00:00,36.27,27.62,17.88,74.36,44.71708,19.87,30.47999,0,0,29.28,9.245917,,2760,3210,73830,6580,3,24,24,24,24,24,15,24,24,1,0,0,567,0,34.51,30.32134,27.05
CO002,2014-07-14T00:00:00,38.6,29.42375,18.78,73.53,36.625,11.83,30.58625,0,0,19.37,4.950791,,28420,14590,37310,6020,3,24,24,24,24,24,13,24,24,1,0,0,660,0,34.4,29.99692,27.23
CO002,2014-07-15T00:00:00,39.86,30.40875,18.58,53.01,29.39208,12.91,30.30972,0,0,24.27,5.061125,,24320,13090,34000,14730,3,24,24,24,24,24,12,24,24,1,0,0,768,0,34.6,30.53917,27.96
CO002,2014-07-16T00:00:00,41.05,31.6175,20.07,56.12,29.50708,11.58,29.76549,0,0,23.32,6.216709,,20110,13730,43940,8510,3,24,24,24,24,24,11,24,24,1,0,0,839,0,33.63,31.06,28.89
CO002,2014-07-17T00:00:00,41.15,32.21333,22.12,51.22,28.67875,12.67,29.18394,0,0,24.87,5.911625,,21240,15090,43290,6710,3,24,24,24,24,24,11,24,24,1,0,0,837,0,34.21,31.76545,29.76
CO002,2014-07-18T00:00:00,33.67,28.88375,23.33,63.85,44.84792,24.4,29.16587,0,0,34.15,14.73817,,540,100,82360,3350,3,24,24,24,24,24,13,24,24,1,0,0,549,0,,32.50461,
CO002,2014-07-19T00:00:00,28.43,23.52167,18.29,80.7,55.67542,36.35,21.84944,0,0,32.07,12.08004,,360,1830,79750,4460,3,24,24,24,24,24,23,24,24,1,0,0,0,0,34.87,30.94783,27.7
CO002,2014-07-20T00:00:00,32.34,24.99833,17.92,86.7,48.12542,19.36,30.9191,0,0,34.08,9.83321,,990,870,56290,28110,3,24,24,24,24,24,16,24,24,1,0,0,334,0,34.6,28.77063,25.39
CO002,2014-07-21T00:00:00,36.21,26.74,15.38,63.65,32.42209,12.94,30.68402,0,0,16.62,4.506042,,35500,17840,26260,6650,1,24,24,24,24,24,14,24,24,1,0,0,588,0,33.65,28.71786,25.4
