COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
AL001,2011-01-27T00:00:00,11.95,9.43379,6.497,99.4,87.45583,73.26,3.442482,9.9,0,18.9,5.658875,0,1120,42,238,36,1,24,24,24,24,24,0,24,24,1,0,62,0,0,,,
AL001,2011-01-28T00:00:00,14.2,10.502,6.093,100,93.54166,83.5,5.385139,11.9,0,31.5,6.687208,0,294,117,918,110,3,24,24,24,24,24,0,24,24,1,0,226,0,0,,,
AL001,2011-01-29T00:00:00,15.85,10.76275,4.979,93.7,75.60083,47.64,12.94298,0,0,27.45,6.174833,0,300,75,852,143,3,24,24,24,24,24,0,24,24,1,0,264,0,0,,,
AL001,2011-01-30T00:00:00,14.88,8.151626,2.489,94,72.39792,40.98,10.75997,0,0,21.15,3.303666,0,720,180,423,59,1,24,24,24,24,24,0,24,24,1,0,638,0,0,,,
AL001,2011-01-31T00:00:00,13.83,8.45304,3.433,94.2,70.85916,38.63,11.96545,1.9,0,23.4,4.305208,0,572,376,404,83,1,24,24,24,24,24,0,24,24,1,0,434,0,0,,,
AL001,2011-02-01T00:00:00,14.98,8.055583,3.13,94.9,67.70834,32.81,11.02562,0,0,15.75,2.400625,0,805,290,269,72,1,24,24,24,24,24,0,24,24,1,0,794,0,0,,,
AL001,2011-02-02T00:00:00,14.23,7.734709,2.184,92.1,72.36584,34.06,13.11239,0,0,22.5,3.248292,0,539,143,543,204,3,24,24,24,24,24,0,24,24,1,0,786,0,0,,,
AL001,2011-02-03T00:00:00,16.33,8.256916,1.478,93.4,64.81833,29.21,13.47664,0,0,13.05,1.922625,0,887,336,147,61,1,24,24,24,24,24,0,24,24,1,0,750,0,0,,,
AL001,2011-02-04T00:00:00,17.51,8.07904,0.537,94.4,74.10294,30.97,13.49624,0,0,14.85,2.245333,0,838,91,462,47,1,24,24,24,24,24,0,24,24,1,0,748,0,0,,,
AL001,2011-02-05T00:00:00,16.12,8.332334,1.651,94.7,79.11585,50.29,13.55881,0,0,18.45,3.568625,0,817,18,527,70,1,24,24,24,24,24,0,24,24,1,0,720,0,0,,,
AL001,2011-02-06T00:00:00,16.53,8.585833,1.449,97.1,80.52834,49.37,13.5483,0,0,15.75,2.45575,0,775,147,496,10,1,24,24,24,24,24,0,24,24,1,0,705,0,0,,,
AL001,2011-02-07T00:00:00,15.65,9.0635,3.433,97,83.67335,58.87,13.05499,0.1,0,14.85,2.886708,0,857,20,522,39,1,24,24,24,24,24,0,24,24,1,0,655,0,0,,,
AL001,2011-02-08T00:00:00,15.31,9.435457,3.87,97.3,84.66209,64.35,11.59816,0,0,18.45,3.826584,0,721,62,587,65,1,24,24,24,24,24,0,24,24,1,0,581,0,0,,,
AL001,2011-02-09T00:00:00,16.8,10.351,4.709,97,85.87,65.19,12.45566,0,0,15.75,3.041333,0,882,90,456,10,1,24,24,24,24,24,0,24,24,1,0,555,0,0,,,
AL001,2011-02-10T00:00:00,15.89,9.694585,4.979,98.2,83.31831,56.09,13.69625,0.1,0,10.8,2.216833,0,959,398,48,34,1,24,24,24,24,24,0,24,24,1,0,470,0,0,,,
AL001,2011-02-11T00:00:00,14.98,8.333875,2.353,95.2,82.68708,57.69,13.84782,0.1,0,17.1,3.672875,0,801,16,506,109,1,24,24,24,24,24,0,24,24,1,0,682,0,0,,,
AL001,2011-02-12T00:00:00,16.06,8.866668,2.421,97.6,85.46459,63.33,13.8906,0.1,0,18.9,3.433708,0,850,10,559,10,1,24,24,24,24,24,0,24,24,1,0,663,0,0,,,
AL001,2011-02-13T00:00:00,16.09,10.17992,2.454,95.6,82.73667,66.76,12.93599,2.6,0,34.65,7.357166,0,547,96,723,74,3,24,24,24,24,24,0,24,24,1,0,596,0,0,,,
AL001,2011-02-14T00:00:00,16.73,13.22833,10.64,87.5,46.10958,29.98,12.95435,8,0,40.05,9.159582,0,74,25,1035,300,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-15T00:00:00,13.53,11.21208,7.612,95.9,82.35584,62.1,7.392452,2.2,0,36.45,9.233876,0,54,9,1208,148,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-16T00:00:00,15.25,10.46421,4.609,88.3,73.04751,48.19,9.866379,6.8,0,40.05,9.93975,0,189,38,1005,185,3,24,24,24,24,24,0,24,24,1,0,142,0,0,,,
AL001,2011-02-17T00:00:00,17.14,12.77458,7.781,82.2,47.66083,29.86,16.03021,23.2,0,38.7,11.65388,0,147,28,683,567,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-18T00:00:00,17.64,12.72937,6.363,83.4,52.19999,33.13,15.68305,0,0,23.4,5.714125,0,244,115,800,186,3,24,24,24,24,24,0,24,24,1,0,61,0,0,,,
AL001,2011-02-19T00:00:00,16.26,10.91167,6.363,94.4,79.12542,60.06,12.73055,0,0,22.05,4.346209,0,718,35,539,56,1,24,24,24,24,24,0,24,24,1,0,240,0,0,,,
AL001,2011-02-20T00:00:00,19.12,13.52458,8.31,98.9,79.45167,31.22,14.24539,0.3,0,25.65,5.256958,0,288,171,768,168,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-21T00:00:00,20.97,16.9025,11.34,74.38,45.53875,26.87,16.09786,0,0,28.8,6.616083,0,257,198,713,265,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-22T00:00:00,21.04,15.35417,9.86,89.4,61.50417,38.11,15.41918,0,0,19.8,4.471958,0,520,57,650,152,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-23T00:00:00,21.14,14.43375,8.25,87.8,68.34831,38.62,16.11567,0,0,21.15,3.632584,0,664,126,551,70,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-24T00:00:00,20.6,13.57796,7.342,89.7,71.04958,38.14,16.38046,0,0,18.45,3.590417,0,815,14,554,37,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-25T00:00:00,18.44,12.33975,6.262,95.4,78.60875,54.05,16.07284,0,0,18,3.152,0,894,454,17,24,1,24,24,24,24,24,0,24,24,1,0,68,0,0,,,
AL001,2011-02-26T00:00:00,18.55,13.33458,7.813,99.8,88.46125,64.88,17.02324,0.1,0,24.3,6.493584,0,333,9,1051,40,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-27T00:00:00,17.57,12.36292,8.42,100,69.37582,40.32,6.159204,0.1,0,20.25,4.597041,0,920,392,88,37,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-02-28T00:00:00,17.47,10.60463,2.927,81.4,48.19167,21.51,15.20916,0,0,30.6,3.959459,0,887,176,230,138,1,24,24,24,24,24,0,24,24,1,0,417,0,0,,,
AL001,2011-03-01T00:00:00,14.94,8.814751,3.974,71.85,46.01083,24.47,12.55751,0,0,14.4,2.352125,0,791,307,185,117,1,24,24,24,24,24,0,24,24,1,0,604,0,0,,,
AL001,2011-03-02T00:00:00,14.88,7.976916,0.773,84.9,60.74834,25.02,17.64867,1.7,0,21.6,4.557791,0,624,77,564,97,1,24,24,24,24,24,0,24,24,1,0,647,0,0,,,
AL001,2011-03-03T00:00:00,14.84,8.744003,2.657,84.7,65.52749,42.3,16.64702,0,0,19.8,4.763126,0,454,32,534,49,3,24,24,24,24,24,0,24,24,1,0,679,0,0,,,
AL001,2011-03-04T00:00:00,14.1,9.080835,3.704,92.6,76.55125,53.47,12.74135,0,0,17.1,4.062876,0,796,426,1,2,1,24,24,24,24,24,0,24,24,1,0,527,0,0,,,
AL001,2011-03-05T00:00:00,14.84,11.2475,8.69,76.96,68.32249,49.93,13.14276,0,0,24.75,10.07375,0,1123,283,4,18,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-06T00:00:00,16.17,12.08625,8.64,79.84,66.48042,50.83,15.65618,0,0,24.3,8.571291,0,1003,387,0,15,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-07T00:00:00,17.39,12.42675,6.819,79.31,63.6975,40.89,16.66677,2.7,0,26.1,8.017083,0,774,639,3,10,1,24,24,24,24,24,0,24,24,1,0,6,0,0,,,
AL001,2011-03-08T00:00:00,17.22,13.55083,11.67,73.69,66.22834,59.3,8.787049,41.9,0,41.4,13.685,3.15,1202,192,1,40,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-09T00:00:00,13.08,11.99916,10.76,81.6,76.51331,67.77,3.167946,2.4,0,29.7,13.64167,3.6,1284,94,0,54,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-10T00:00:00,13.78,11.44792,9.78,88.8,74.3321,63.05,5.825156,5,0,32.4,12.51833,3.6,1241,141,0,49,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-11T00:00:00,12.67,11.17708,9.51,98,86.37376,79.29,3.891063,19.5,0,30.15,10.83475,0,1292,109,0,33,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-12T00:00:00,18.29,13.75583,10.69,99.5,88.29959,65.26,14.04225,6.2,0,23.4,6.046875,0,377,144,871,48,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-13T00:00:00,19.47,12.97916,7.654,100,82.60334,49.18,19.89461,0.2,0,23.4,3.908375,0,459,141,735,104,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-14T00:00:00,18.6,14.0075,10.93,97.9,82.15377,57.45,12.89924,8.900001,0,24.75,4.396583,0,443,414,481,82,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-15T00:00:00,17.25,13.14417,9.51,99.6,82.95792,58.21,17.57245,21,0,28.35,6.770709,0,137,42,1118,142,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-16T00:00:00,16.85,11.68325,5.538,89.1,71.64375,43.11,20.48779,0,0,36,8.756625,0,364,62,902,110,3,24,24,24,24,24,0,24,24,1,0,260,0,0,,,
AL001,2011-03-17T00:00:00,19.13,14.13917,9.71,95.8,77.12333,47.24,20.56637,0,0,22.5,5.556499,0,305,92,893,143,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-18T00:00:00,20.45,14.23471,7.46,100,77.51456,42.94,20.5081,0.1,0,21.15,4.230501,0,616,164,592,66,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-19T00:00:00,20.55,13.91292,8.7,100,82.30959,44.93,21.36655,0.2,0,18,4.169542,0,634,35,727,34,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-20T00:00:00,18.37,13.55333,9.04,99.3,76.17626,40.14,20.88122,0.1,0,21.6,7.508333,0,815,617,4,0,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-21T00:00:00,17.52,13.51208,10.52,80,69.40002,51.19,18.18149,0,0,19.8,8.222667,0.45,924,492,9,9,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-22T00:00:00,15.4,12.25792,10.02,78.35,63.46542,47.52,12.29422,3.9,0,34.2,12.2025,1.35,1088,309,10,29,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-23T00:00:00,17.39,13.62583,10.79,88.5,74.63625,62.06,7.912024,3.5,0,32.4,12.61413,3.15,1320,80,0,31,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-24T00:00:00,19.34,15.23042,12.6,84.2,73.65709,58.18,15.36517,0.2,0,30.6,11.86417,2.25,1274,129,0,31,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-25T00:00:00,19.77,15.05958,11.23,91.3,74.31666,56.34,20.38496,0,0,25.65,7.886665,0,871,549,3,11,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-26T00:00:00,18.2,13.45417,8.17,97.4,84.98251,61.73,20.02343,0,0,22.5,6.129208,0,468,92,834,45,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-27T00:00:00,20.72,15.78208,11.84,93.8,74.82874,45.84,21.92977,0,0,30.6,8.215875,0,230,38,1042,120,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-28T00:00:00,20.89,15.69375,10.29,92.9,70.88958,42.16,20.61695,0,0,19.8,4.791625,0,509,144,717,42,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-29T00:00:00,21.22,15.31416,11.4,94.7,80.5125,60.47,11.62251,2.1,0,18,3.065334,0,624,234,499,67,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-30T00:00:00,22.48,17.04416,10.73,94.8,62.79501,33.63,22.94414,0.1,0,22.95,5.493333,0,296,118,920,102,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-03-31T00:00:00,25.27,17.18625,9.63,90.7,62.87374,30.76,23.0428,0,0,10.8,2.520208,0,921,340,143,33,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-01T00:00:00,23.56,17.09083,11.11,86.5,53.30667,22.58,23.99098,0,0,18,5.584166,0,819,607,6,5,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-02T00:00:00,26.82,18.25958,10.78,84.3,52.5025,26.97,19.88569,0,0,17.55,3.23625,0,756,171,445,65,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-03T00:00:00,24.04,18.545,14.54,88.3,67.93668,41.13,10.20488,0,0,21.15,3.787417,0,690,220,386,140,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-04T00:00:00,24.54,18.9,14.67,88.3,61.73665,38.19,20.76498,0,0,21.15,5.981541,0,677,454,182,113,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-05T00:00:00,21.71,18.72125,16.76,56.98,48.52333,41.27,10.65578,1.8,0,31.05,13.09417,2.7,1227,168,0,36,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-06T00:00:00,26.15,20.3275,17.71,45.42,38.01875,20.16,17.34844,0,0,33.3,13.29375,2.7,1102,254,3,28,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-07T00:00:00,26.99,21.11416,15.85,34.05,22.58042,11.47,22.76335,0,0,28.8,10.83767,0.45,865,447,3,18,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-08T00:00:00,26.95,18.59,11.75,87,45.28749,13.69,23.92087,0,0,18,3.866583,0,420,361,440,134,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-09T00:00:00,22.96,16.67333,10.47,97.1,79.94375,56.68,23.92744,0,0,22.5,6.259999,0,222,24,884,117,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-10T00:00:00,27.39,19.37833,12.8,98.1,71.34376,33.98,23.4478,0,0,16.2,3.134375,0,343,166,816,111,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-11T00:00:00,22.86,18.1075,14.07,93.9,69.65459,42.64,21.94244,0,0,27,7.37096,0,742,682,7,4,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-12T00:00:00,23.21,18.16478,12.55,83.9,61.22434,38.79,24.68503,0,0,19.35,4.747869,0,725,637,15,0,1,23,23,23,23,23,0,23,23,0,0,0,0,0,,,
AL001,2011-04-13T00:00:00,27.58,18.40334,10.59,81.8,56.91125,26.53,25.5106,0,0,12.15,3.056958,0,845,490,64,33,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-14T00:00:00,27.08,18.70125,11.84,88.9,57.26708,24.66,24.79863,0,0,22.05,5.158333,0,590,108,633,105,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-15T00:00:00,21.97,17.20458,12.62,92.7,73.31044,53.77,24.82968,0,0,22.05,6.555042,0,655,763,11,8,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-16T00:00:00,20.52,16.92292,14.56,82.9,60.78001,39.03,25.48585,0,0,25.65,10.2935,0,791,620,12,8,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-17T00:00:00,19.92,16.19708,13.66,71.57,55.5,31.07,25.05626,0,0,30.15,11.70046,2.25,952,452,7,17,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-18T00:00:00,20.65,15.59958,12.61,86.2,66.46416,43.77,18.01602,0.4,0,27,8.09096,0,974,435,1,21,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-19T00:00:00,21.43,16.07125,11.7,96.8,74.85583,49.27,19.55294,0.7,0,13.5,3.584375,0,656,499,253,30,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-20T00:00:00,20.95,16.95,13.08,90.1,73.77248,58.8,25.55902,0,0,25.65,8.520457,0,656,769,10,4,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-21T00:00:00,22.54,17.57083,13.35,94.7,71.80752,47.99,11.33936,1.8,0,24.3,6.396875,0,466,227,662,83,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-22T00:00:00,19.78,16.00958,11.57,95.5,66.7329,40.28,22.70766,0.1,0,36.9,12.14758,0,8,24,1202,202,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-23T00:00:00,19.28,15.21833,9.65,92.9,78.94586,63.21,23.06682,0,0,28.35,7.215334,0,338,65,875,156,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-24T00:00:00,18.67,14.91917,11.91,95.1,83.01749,60.71,7.161058,6,0,16.65,3.035292,0,878,431,44,83,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-25T00:00:00,19.64,14.91125,12.45,98.2,89.61251,68.78,9.860021,15,0,17.1,2.913375,0,621,48,704,66,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-26T00:00:00,22.03,15.92625,9.24,100,82.70042,55.87,25.24991,0.2,0,23.4,5.310168,0,583,12,831,14,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-27T00:00:00,25.73,18.38667,11.13,97.9,61.80208,29.23,27.60433,0,0,13.5,3.111208,0,869,419,140,9,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-28T00:00:00,25.5,19.06125,12.65,84.3,55.14084,27.33,27.67831,0,0,16.65,4.504208,0,943,481,9,1,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-29T00:00:00,20.9,16.6075,13.55,93.6,68.83459,35.03,5.89563,4.3,0,21.15,3.923625,0,829,170,385,52,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-04-30T00:00:00,20.22,16.13375,12.48,95.4,77.89709,60.02,21.90974,0.1,0,30.6,6.824167,0,410,96,822,109,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-01T00:00:00,22.27,16.93458,11.81,94.8,73.58793,52.92,20.39355,0.3,0,26.55,7.500626,0,903,517,9,5,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-02T00:00:00,17.83,15.71458,13.68,98,86.45498,66.65,5.762235,18.8,0,31.5,9.362334,0,504,35,868,30,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-03T00:00:00,23.18,17.74209,13.51,97.1,82.36166,56.08,23.30692,1.8,0,21.6,6.605417,0,0,78,1284,77,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-04T00:00:00,23.55,18.93917,14.49,99.6,80.21082,56,27.02148,0,0,19.8,5.246125,0,258,59,1008,95,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-05T00:00:00,25.93,19.685,13.21,100,67.94916,40.86,27.44073,0.1,0,13.5,3.155125,0,530,606,236,65,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-06T00:00:00,24.93,20.88791,17.39,79.7,61.96708,49.92,25.09051,0,0,25.2,8.270127,0,726,648,47,13,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-07T00:00:00,23.38,18.69917,14.36,94.6,75.67916,45.71,22.10846,1.4,0,34.65,8.923749,0,226,52,1063,91,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-08T00:00:00,26.1,19.08125,11.4,93.9,59.32209,27.44,29.2499,0,0,14.85,2.821959,0,877,381,140,10,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-09T00:00:00,25.07,19.56667,12.62,82.9,58.07208,33.35,29.18391,0,0,21.6,5.864834,0,882,515,9,29,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-10T00:00:00,24.4,20.11542,15.97,84.1,61.57833,39.71,29.45454,0,0,23.4,9.601958,0.9,852,556,11,15,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-11T00:00:00,25.94,21.52625,16.95,59.38,36.40832,21.51,26.38322,0,0,25.2,9.394417,1.35,897,516,5,15,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
AL001,2011-05-12T00:00:00,26.88,21.93625,16.55,58.94,32.0975,15.88,21.47785,0,0,22.5,7.382374,0,735,684,3,11,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
